-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 06/01/2024 through 05/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
27.0,90.0,2025,116,12.52
27.0,90.625,2025,116,8.77
27.5,83.125,2025,116,0.0
27.5,83.75,2025,116,0.0
27.5,84.375,2025,116,0.0
27.5,85.0,2025,116,0.0
27.5,85.625,2025,116,0.0
27.5,86.25,2025,116,0.0
27.5,86.875,2025,116,0.09
27.5,87.5,2025,116,0.2
27.5,88.125,2025,116,0.57
27.5,88.75,2025,116,1.4
27.5,89.375,2025,116,3.05
27.5,90.0,2025,116,4.58
27.5,90.625,2025,116,4.05
28.0,83.125,2025,116,0.0
28.0,83.75,2025,116,0.0
28.0,84.375,2025,116,0.0
28.0,85.0,2025,116,0.01
28.0,85.625,2025,116,0.0
28.0,86.25,2025,116,0.0
28.0,86.875,2025,116,0.05
28.0,87.5,2025,116,0.09
28.0,88.125,2025,116,0.34
28.0,88.75,2025,116,0.49
28.0,89.375,2025,116,0.7
28.0,90.0,2025,116,1.01
28.0,90.625,2025,116,1.08
19.0,83.125,2025,117,0.26
19.0,83.75,2025,117,1.0
19.0,84.375,2025,117,4.53
19.0,85.0,2025,117,7.81
19.0,85.625,2025,117,7.41
19.0,86.25,2025,117,5.01
19.0,86.875,2025,117,3.31
19.0,87.5,2025,117,2.94
19.0,88.125,2025,117,1.46
19.0,88.75,2025,117,1.05
19.0,89.375,2025,117,1.08
19.0,90.0,2025,117,1.22
19.0,90.625,2025,117,1.48
19.5,83.125,2025,117,1.26
19.5,83.75,2025,117,0.4
19.5,84.375,2025,117,0.96
19.5,85.0,2025,117,4.45
19.5,85.625,2025,117,8.51
19.5,86.25,2025,117,7.5
19.5,86.875,2025,117,4.55
19.5,87.5,2025,117,4.12
19.5,88.125,2025,117,1.94
19.5,88.75,2025,117,1.33
19.5,89.375,2025,117,1.23
19.5,90.0,2025,117,1.31
19.5,90.625,2025,117,1.37
20.0,83.125,2025,117,3.03
20.0,83.75,2025,117,0.53
20.0,84.375,2025,117,0.33
20.0,85.0,2025,117,1.24
20.0,85.625,2025,117,4.94
20.0,86.25,2025,117,9.41
20.0,86.875,2025,117,7.43
20.0,87.5,2025,117,6.72
20.0,88.125,2025,117,3.66
20.0,88.75,2025,117,2.6
20.0,89.375,2025,117,2.44
20.0,90.0,2025,117,2.96
20.0,90.625,2025,117,3.5
20.5,83.125,2025,117,4.5
20.5,83.75,2025,117,0.59
20.5,84.375,2025,117,0.61
20.5,85.0,2025,117,1.03
20.5,85.625,2025,117,1.62
20.5,86.25,2025,117,8.18
20.5,86.875,2025,117,11.14
20.5,87.5,2025,117,9.88
20.5,88.125,2025,117,6.18
20.5,88.75,2025,117,4.22
20.5,89.375,2025,117,4.04
20.5,90.0,2025,117,5.33
20.5,90.625,2025,117,7.02
21.0,83.125,2025,117,3.78
21.0,83.75,2025,117,0.86
21.0,84.375,2025,117,1.03
21.0,85.0,2025,117,2.13
21.0,85.625,2025,117,2.87
21.0,86.25,2025,117,5.57
21.0,86.875,2025,117,12.91
21.0,87.5,2025,117,9.97
21.0,88.125,2025,117,8.09
21.0,88.75,2025,117,5.41
21.0,89.375,2025,117,4.92
21.0,90.0,2025,117,6.06
21.0,90.625,2025,117,7.24
21.5,83.125,2025,117,1.0
21.5,83.75,2025,117,1.04
21.5,84.375,2025,117,1.53
21.5,85.0,2025,117,3.11
21.5,85.625,2025,117,5.16
21.5,86.25,2025,117,5.75
21.5,86.875,2025,117,8.52
21.5,87.5,2025,117,9.4
21.5,88.125,2025,117,6.89
21.5,88.75,2025,117,4.85
21.5,89.375,2025,117,4.7
21.5,90.0,2025,117,6.8
21.5,90.625,2025,117,9.05
22.0,83.125,2025,117,0.87
22.0,83.75,2025,117,1.47
22.0,84.375,2025,117,1.74
22.0,85.0,2025,117,2.91
22.0,85.625,2025,117,5.44
22.0,86.25,2025,117,6.99
22.0,86.875,2025,117,4.69
22.0,87.5,2025,117,6.83
22.0,88.125,2025,117,3.34
22.0,88.75,2025,117,1.97
22.0,89.375,2025,117,1.39
22.0,90.0,2025,117,2.65
22.0,90.625,2025,117,6.96
22.5,83.125,2025,117,0.76
22.5,83.75,2025,117,1.34
22.5,84.375,2025,117,1.38
22.5,85.0,2025,117,1.64
22.5,85.625,2025,117,3.24
22.5,86.25,2025,117,4.94
22.5,86.875,2025,117,4.56
22.5,87.5,2025,117,3.08
22.5,88.125,2025,117,1.71
22.5,88.75,2025,117,0.87
22.5,89.375,2025,117,0.21
22.5,90.0,2025,117,0.78
22.5,90.625,2025,117,2.59
23.0,83.125,2025,117,0.31
23.0,83.75,2025,117,0.71
23.0,84.375,2025,117,0.88
23.0,85.0,2025,117,0.86
23.0,85.625,2025,117,1.11
23.0,86.25,2025,117,1.66
23.0,86.875,2025,117,2.16
23.0,87.5,2025,117,1.39
23.0,88.125,2025,117,1.35
23.0,88.75,2025,117,0.77
23.0,89.375,2025,117,0.19
23.0,90.0,2025,117,0.54
23.0,90.625,2025,117,2.21
23.5,83.125,2025,117,0.08
23.5,83.75,2025,117,0.29
23.5,84.375,2025,117,0.83
23.5,85.0,2025,117,0.98
23.5,85.625,2025,117,0.56
23.5,86.25,2025,117,0.42
23.5,86.875,2025,117,0.33
23.5,87.5,2025,117,0.54
23.5,88.125,2025,117,0.56
23.5,88.75,2025,117,0.32
23.5,89.375,2025,117,0.09
23.5,90.0,2025,117,0.41
23.5,90.625,2025,117,1.94
24.0,83.125,2025,117,0.02
24.0,83.75,2025,117,0.07
24.0,84.375,2025,117,0.25
24.0,85.0,2025,117,0.53
24.0,85.625,2025,117,0.51
24.0,86.25,2025,117,0.18
24.0,86.875,2025,117,0.11
24.0,87.5,2025,117,0.13
24.0,88.125,2025,117,0.09
24.0,88.75,2025,117,0.06
24.0,89.375,2025,117,0.13
24.0,90.0,2025,117,1.05
24.0,90.625,2025,117,5.06
24.5,83.125,2025,117,0.05
24.5,83.75,2025,117,0.0
24.5,84.375,2025,117,0.0
24.5,85.0,2025,117,0.06
24.5,85.625,2025,117,0.19
24.5,86.25,2025,117,0.07
24.5,86.875,2025,117,0.05
24.5,87.5,2025,117,0.03
24.5,88.125,2025,117,0.03
24.5,88.75,2025,117,0.19
24.5,89.375,2025,117,0.87
24.5,90.0,2025,117,3.16
24.5,90.625,2025,117,10.84
25.0,83.125,2025,117,0.0
25.0,83.75,2025,117,0.0
25.0,84.375,2025,117,0.0
25.0,85.0,2025,117,0.0
25.0,85.625,2025,117,0.0
25.0,86.25,2025,117,0.01
25.0,86.875,2025,117,0.02
25.0,87.5,2025,117,0.02
25.0,88.125,2025,117,0.24
25.0,88.75,2025,117,1.41
25.0,89.375,2025,117,3.85
25.0,90.0,2025,117,7.12
25.0,90.625,2025,117,14.01
25.5,83.125,2025,117,0.0
25.5,83.75,2025,117,0.0
25.5,84.375,2025,117,0.0
25.5,85.0,2025,117,0.0
25.5,85.625,2025,117,0.0
25.5,86.25,2025,117,0.0
25.5,86.875,2025,117,1.25
25.5,87.5,2025,117,0.21
25.5,88.125,2025,117,1.85
25.5,88.75,2025,117,4.24
25.5,89.375,2025,117,9.54
25.5,90.0,2025,117,12.71
25.5,90.625,2025,117,13.88
26.0,83.125,2025,117,0.0
26.0,83.75,2025,117,0.0
26.0,84.375,2025,117,0.0
26.0,85.0,2025,117,1.06
26.0,85.625,2025,117,3.15
26.0,86.25,2025,117,1.94
26.0,86.875,2025,117,3.42
26.0,87.5,2025,117,2.37
26.0,88.125,2025,117,3.8
26.0,88.75,2025,117,6.9
26.0,89.375,2025,117,14.89
26.0,90.0,2025,117,18.86
26.0,90.625,2025,117,17.86
26.5,83.125,2025,117,0.0
26.5,83.75,2025,117,0.0
26.5,84.375,2025,117,0.27
26.5,85.0,2025,117,4.98
26.5,85.625,2025,117,11.17
26.5,86.25,2025,117,6.62
26.5,86.875,2025,117,4.05
26.5,87.5,2025,117,4.37
26.5,88.125,2025,117,6.62
26.5,88.75,2025,117,14.57
26.5,89.375,2025,117,21.56
26.5,90.0,2025,117,23.13
26.5,90.625,2025,117,20.46
27.0,83.125,2025,117,0.0
27.0,83.75,2025,117,0.0
27.0,84.375,2025,117,1.25
27.0,85.0,2025,117,5.77
27.0,85.625,2025,117,9.31
27.0,86.25,2025,117,6.66
27.0,86.875,2025,117,3.93
27.0,87.5,2025,117,3.81
27.0,88.125,2025,117,13.93
27.0,88.75,2025,117,26.21
27.0,89.375,2025,117,30.0
27.0,90.0,2025,117,27.98
27.0,90.625,2025,117,24.58
27.5,83.125,2025,117,0.0
27.5,83.75,2025,117,0.09
27.5,84.375,2025,117,0.94
27.5,85.0,2025,117,3.02
27.5,85.625,2025,117,3.92
27.5,86.25,2025,117,2.79
27.5,86.875,2025,117,2.43
27.5,87.5,2025,117,3.07
27.5,88.125,2025,117,14.03
27.5,88.75,2025,117,22.21
27.5,89.375,2025,117,22.72
27.5,90.0,2025,117,20.5
27.5,90.625,2025,117,17.94
28.0,83.125,2025,117,0.06
28.0,83.75,2025,117,0.5
28.0,84.375,2025,117,1.49
28.0,85.0,2025,117,1.96
28.0,85.625,2025,117,1.37
28.0,86.25,2025,117,0.74
28.0,86.875,2025,117,0.99
28.0,87.5,2025,117,1.87
28.0,88.125,2025,117,7.38
28.0,88.75,2025,117,11.32
28.0,89.375,2025,117,12.03
28.0,90.0,2025,117,11.07
28.0,90.625,2025,117,8.55
19.0,83.125,2025,118,7.1
19.0,83.75,2025,118,5.64
19.0,84.375,2025,118,5.69
19.0,85.0,2025,118,7.88
19.0,85.625,2025,118,9.8
19.0,86.25,2025,118,8.5
19.0,86.875,2025,118,6.06
19.0,87.5,2025,118,5.21
19.0,88.125,2025,118,2.65
19.0,88.75,2025,118,1.83
19.0,89.375,2025,118,2.06
19.0,90.0,2025,118,2.69
19.0,90.625,2025,118,3.11
19.5,83.125,2025,118,5.28
19.5,83.75,2025,118,4.26
19.5,84.375,2025,118,3.03
19.5,85.0,2025,118,4.28
19.5,85.625,2025,118,9.4
19.5,86.25,2025,118,11.05
19.5,86.875,2025,118,7.98
19.5,87.5,2025,118,6.93
19.5,88.125,2025,118,3.64
19.5,88.75,2025,118,2.38
19.5,89.375,2025,118,2.37
19.5,90.0,2025,118,2.78
19.5,90.625,2025,118,2.82
20.0,83.125,2025,118,3.21
20.0,83.75,2025,118,3.29
20.0,84.375,2025,118,1.72
20.0,85.0,2025,118,1.47
20.0,85.625,2025,118,5.85
20.0,86.25,2025,118,12.61
20.0,86.875,2025,118,11.94
20.0,87.5,2025,118,10.21
20.0,88.125,2025,118,6.59
20.0,88.75,2025,118,4.53
20.0,89.375,2025,118,4.2
20.0,90.0,2025,118,5.67
20.0,90.625,2025,118,7.86
20.5,83.125,2025,118,1.7
20.5,83.75,2025,118,2.26
20.5,84.375,2025,118,0.99
20.5,85.0,2025,118,0.77
20.5,85.625,2025,118,2.82
20.5,86.25,2025,118,11.26
20.5,86.875,2025,118,16.24
20.5,87.5,2025,118,14.3
20.5,88.125,2025,118,11.19
20.5,88.75,2025,118,7.74
20.5,89.375,2025,118,6.64
20.5,90.0,2025,118,8.44
20.5,90.625,2025,118,11.2
21.0,83.125,2025,118,2.38
21.0,83.75,2025,118,1.19
21.0,84.375,2025,118,0.41
21.0,85.0,2025,118,0.44
21.0,85.625,2025,118,2.17
21.0,86.25,2025,118,7.68
21.0,86.875,2025,118,17.59
21.0,87.5,2025,118,14.78
21.0,88.125,2025,118,14.42
21.0,88.75,2025,118,10.91
21.0,89.375,2025,118,9.5
21.0,90.0,2025,118,10.89
21.0,90.625,2025,118,12.8
21.5,83.125,2025,118,5.06
21.5,83.75,2025,118,1.29
21.5,84.375,2025,118,0.12
21.5,85.0,2025,118,0.13
21.5,85.625,2025,118,1.56
21.5,86.25,2025,118,4.69
21.5,86.875,2025,118,11.45
21.5,87.5,2025,118,12.69
21.5,88.125,2025,118,13.44
21.5,88.75,2025,118,12.93
21.5,89.375,2025,118,12.82
21.5,90.0,2025,118,14.75
21.5,90.625,2025,118,15.72
22.0,83.125,2025,118,5.93
22.0,83.75,2025,118,1.48
22.0,84.375,2025,118,0.18
22.0,85.0,2025,118,0.21
22.0,85.625,2025,118,1.42
22.0,86.25,2025,118,4.23
22.0,86.875,2025,118,6.75
22.0,87.5,2025,118,9.22
22.0,88.125,2025,118,10.76
22.0,88.75,2025,118,12.33
22.0,89.375,2025,118,11.41
22.0,90.0,2025,118,11.7
22.0,90.625,2025,118,15.43
22.5,83.125,2025,118,4.82
22.5,83.75,2025,118,1.0
22.5,84.375,2025,118,0.3
22.5,85.0,2025,118,0.79
22.5,85.625,2025,118,2.47
22.5,86.25,2025,118,6.26
22.5,86.875,2025,118,8.44
22.5,87.5,2025,118,9.41
22.5,88.125,2025,118,9.46
22.5,88.75,2025,118,9.23
22.5,89.375,2025,118,8.57
22.5,90.0,2025,118,10.0
22.5,90.625,2025,118,11.3
23.0,83.125,2025,118,3.37
23.0,83.75,2025,118,0.85
23.0,84.375,2025,118,0.54
23.0,85.0,2025,118,1.43
23.0,85.625,2025,118,4.24
23.0,86.25,2025,118,8.98
23.0,86.875,2025,118,9.67
23.0,87.5,2025,118,11.53
23.0,88.125,2025,118,7.53
23.0,88.75,2025,118,4.95
23.0,89.375,2025,118,5.28
23.0,90.0,2025,118,7.71
23.0,90.625,2025,118,9.54
23.5,83.125,2025,118,1.5
23.5,83.75,2025,118,0.97
23.5,84.375,2025,118,1.02
23.5,85.0,2025,118,2.0
23.5,85.625,2025,118,4.93
23.5,86.25,2025,118,9.19
23.5,86.875,2025,118,9.2
23.5,87.5,2025,118,9.55
23.5,88.125,2025,118,4.25
23.5,88.75,2025,118,1.89
23.5,89.375,2025,118,2.56
23.5,90.0,2025,118,4.49
23.5,90.625,2025,118,6.24
24.0,83.125,2025,118,0.84
24.0,83.75,2025,118,1.29
24.0,84.375,2025,118,2.8
24.0,85.0,2025,118,4.42
24.0,85.625,2025,118,5.41
24.0,86.25,2025,118,6.68
24.0,86.875,2025,118,5.78
24.0,87.5,2025,118,5.52
24.0,88.125,2025,118,1.64
24.0,88.75,2025,118,0.96
24.0,89.375,2025,118,2.12
24.0,90.0,2025,118,3.83
24.0,90.625,2025,118,6.24
24.5,83.125,2025,118,0.25
24.5,83.75,2025,118,1.2
24.5,84.375,2025,118,3.93
24.5,85.0,2025,118,7.0
24.5,85.625,2025,118,6.94
24.5,86.25,2025,118,4.69
24.5,86.875,2025,118,2.84
24.5,87.5,2025,118,2.1
24.5,88.125,2025,118,0.92
24.5,88.75,2025,118,2.49
24.5,89.375,2025,118,5.28
24.5,90.0,2025,118,8.1
24.5,90.625,2025,118,12.69
25.0,83.125,2025,118,0.08
25.0,83.75,2025,118,0.77
25.0,84.375,2025,118,3.5
25.0,85.0,2025,118,7.59
25.0,85.625,2025,118,8.62
25.0,86.25,2025,118,4.66
25.0,86.875,2025,118,2.13
25.0,87.5,2025,118,1.51
25.0,88.125,2025,118,3.05
25.0,88.75,2025,118,8.36
25.0,89.375,2025,118,13.17
25.0,90.0,2025,118,16.7
25.0,90.625,2025,118,22.86
25.5,83.125,2025,118,0.02
25.5,83.75,2025,118,0.37
25.5,84.375,2025,118,2.22
25.5,85.0,2025,118,7.27
25.5,85.625,2025,118,11.46
25.5,86.25,2025,118,6.92
25.5,86.875,2025,118,3.42
25.5,87.5,2025,118,3.1
25.5,88.125,2025,118,8.53
25.5,88.75,2025,118,19.34
25.5,89.375,2025,118,23.88
25.5,90.0,2025,118,24.23
25.5,90.625,2025,118,26.59
26.0,83.125,2025,118,0.0
26.0,83.75,2025,118,0.14
26.0,84.375,2025,118,1.2
26.0,85.0,2025,118,6.54
26.0,85.625,2025,118,12.69
26.0,86.25,2025,118,9.79
26.0,86.875,2025,118,6.87
26.0,87.5,2025,118,6.5
26.0,88.125,2025,118,16.63
26.0,88.75,2025,118,30.42
26.0,89.375,2025,118,31.63
26.0,90.0,2025,118,27.28
26.0,90.625,2025,118,22.36
26.5,83.125,2025,118,0.0
26.5,83.75,2025,118,0.04
26.5,84.375,2025,118,0.76
26.5,85.0,2025,118,3.5
26.5,85.625,2025,118,7.45
26.5,86.25,2025,118,11.06
26.5,86.875,2025,118,12.19
26.5,87.5,2025,118,12.07
26.5,88.125,2025,118,21.61
26.5,88.75,2025,118,28.91
26.5,89.375,2025,118,27.38
26.5,90.0,2025,118,24.4
26.5,90.625,2025,118,20.54
27.0,83.125,2025,118,0.51
27.0,83.75,2025,118,1.33
27.0,84.375,2025,118,2.04
27.0,85.0,2025,118,4.55
27.0,85.625,2025,118,7.82
27.0,86.25,2025,118,11.64
27.0,86.875,2025,118,14.96
27.0,87.5,2025,118,15.76
27.0,88.125,2025,118,15.95
27.0,88.75,2025,118,13.48
27.0,89.375,2025,118,11.19
27.0,90.0,2025,118,9.98
27.0,90.625,2025,118,9.89
27.5,83.125,2025,118,3.94
27.5,83.75,2025,118,7.72
27.5,84.375,2025,118,7.3
27.5,85.0,2025,118,7.58
27.5,85.625,2025,118,8.72
27.5,86.25,2025,118,11.03
27.5,86.875,2025,118,12.36
27.5,87.5,2025,118,13.04
27.5,88.125,2025,118,8.88
27.5,88.75,2025,118,5.74
27.5,89.375,2025,118,5.54
27.5,90.0,2025,118,5.85
27.5,90.625,2025,118,6.41
28.0,83.125,2025,118,5.01
28.0,83.75,2025,118,6.15
28.0,84.375,2025,118,4.75
28.0,85.0,2025,118,4.96
28.0,85.625,2025,118,5.96
28.0,86.25,2025,118,6.93
28.0,86.875,2025,118,7.34
28.0,87.5,2025,118,7.13
28.0,88.125,2025,118,5.61
28.0,88.75,2025,118,4.72
28.0,89.375,2025,118,4.48
28.0,90.0,2025,118,4.04
28.0,90.625,2025,118,3.61
19.0,83.125,2025,119,6.37
19.0,83.75,2025,119,8.44
19.0,84.375,2025,119,12.44
19.0,85.0,2025,119,10.41
19.0,85.625,2025,119,6.9
19.0,86.25,2025,119,6.47
19.0,86.875,2025,119,6.31
19.0,87.5,2025,119,5.65
19.0,88.125,2025,119,4.13
19.0,88.75,2025,119,4.32
19.0,89.375,2025,119,4.36
19.0,90.0,2025,119,3.46
19.0,90.625,2025,119,1.35
19.5,83.125,2025,119,6.72
19.5,83.75,2025,119,6.6
19.5,84.375,2025,119,13.02
19.5,85.0,2025,119,12.81
19.5,85.625,2025,119,7.66
19.5,86.25,2025,119,6.84
19.5,86.875,2025,119,7.1
19.5,87.5,2025,119,6.39
19.5,88.125,2025,119,4.56
19.5,88.75,2025,119,4.61
19.5,89.375,2025,119,4.87
19.5,90.0,2025,119,4.33
19.5,90.625,2025,119,2.91
20.0,83.125,2025,119,5.16
20.0,83.75,2025,119,6.02
20.0,84.375,2025,119,10.71
20.0,85.0,2025,119,11.89
20.0,85.625,2025,119,8.74
20.0,86.25,2025,119,7.94
20.0,86.875,2025,119,8.73
20.0,87.5,2025,119,7.93
20.0,88.125,2025,119,6.62
20.0,88.75,2025,119,6.65
20.0,89.375,2025,119,7.91
20.0,90.0,2025,119,9.55
20.0,90.625,2025,119,9.08
20.5,83.125,2025,119,6.0
20.5,83.75,2025,119,7.89
20.5,84.375,2025,119,7.68
20.5,85.0,2025,119,8.05
20.5,85.625,2025,119,9.0
20.5,86.25,2025,119,9.66
20.5,86.875,2025,119,10.46
20.5,87.5,2025,119,10.01
20.5,88.125,2025,119,8.93
20.5,88.75,2025,119,8.65
20.5,89.375,2025,119,10.75
20.5,90.0,2025,119,14.81
20.5,90.625,2025,119,16.66
21.0,83.125,2025,119,7.45
21.0,83.75,2025,119,8.03
21.0,84.375,2025,119,4.61
21.0,85.0,2025,119,5.23
21.0,85.625,2025,119,8.66
21.0,86.25,2025,119,9.72
21.0,86.875,2025,119,11.23
21.0,87.5,2025,119,9.82
21.0,88.125,2025,119,9.84
21.0,88.75,2025,119,9.31
21.0,89.375,2025,119,11.39
21.0,90.0,2025,119,15.76
21.0,90.625,2025,119,18.1
21.5,83.125,2025,119,5.99
21.5,83.75,2025,119,4.52
21.5,84.375,2025,119,2.05
21.5,85.0,2025,119,3.85
21.5,85.625,2025,119,7.96
21.5,86.25,2025,119,7.89
21.5,86.875,2025,119,8.04
21.5,87.5,2025,119,8.33
21.5,88.125,2025,119,8.84
21.5,88.75,2025,119,10.22
21.5,89.375,2025,119,13.04
21.5,90.0,2025,119,17.63
21.5,90.625,2025,119,20.39
22.0,83.125,2025,119,4.23
22.0,83.75,2025,119,1.54
22.0,84.375,2025,119,0.59
22.0,85.0,2025,119,2.6
22.0,85.625,2025,119,6.45
22.0,86.25,2025,119,6.77
22.0,86.875,2025,119,5.33
22.0,87.5,2025,119,6.62
22.0,88.125,2025,119,8.08
22.0,88.75,2025,119,12.63
22.0,89.375,2025,119,16.53
22.0,90.0,2025,119,19.65
22.0,90.625,2025,119,23.79
22.5,83.125,2025,119,4.71
22.5,83.75,2025,119,1.1
22.5,84.375,2025,119,0.14
22.5,85.0,2025,119,1.46
22.5,85.625,2025,119,4.69
22.5,86.25,2025,119,6.09
22.5,86.875,2025,119,6.52
22.5,87.5,2025,119,5.92
22.5,88.125,2025,119,8.81
22.5,88.75,2025,119,13.67
22.5,89.375,2025,119,19.5
22.5,90.0,2025,119,24.36
22.5,90.625,2025,119,24.67
23.0,83.125,2025,119,4.33
23.0,83.75,2025,119,0.73
23.0,84.375,2025,119,0.06
23.0,85.0,2025,119,0.53
23.0,85.625,2025,119,2.35
23.0,86.25,2025,119,3.75
23.0,86.875,2025,119,5.03
23.0,87.5,2025,119,4.97
23.0,88.125,2025,119,6.88
23.0,88.75,2025,119,10.59
23.0,89.375,2025,119,17.23
23.0,90.0,2025,119,22.77
23.0,90.625,2025,119,23.88
23.5,83.125,2025,119,2.98
23.5,83.75,2025,119,0.12
23.5,84.375,2025,119,0.01
23.5,85.0,2025,119,0.09
23.5,85.625,2025,119,0.46
23.5,86.25,2025,119,0.97
23.5,86.875,2025,119,1.61
23.5,87.5,2025,119,2.15
23.5,88.125,2025,119,3.29
23.5,88.75,2025,119,7.63
23.5,89.375,2025,119,13.51
23.5,90.0,2025,119,15.75
23.5,90.625,2025,119,17.08
24.0,83.125,2025,119,0.34
24.0,83.75,2025,119,0.0
24.0,84.375,2025,119,0.0
24.0,85.0,2025,119,0.01
24.0,85.625,2025,119,0.04
24.0,86.25,2025,119,0.19
24.0,86.875,2025,119,0.77
24.0,87.5,2025,119,0.69
24.0,88.125,2025,119,2.04
24.0,88.75,2025,119,7.81
24.0,89.375,2025,119,12.59
24.0,90.0,2025,119,11.67
24.0,90.625,2025,119,13.45
24.5,83.125,2025,119,0.01
24.5,83.75,2025,119,0.0
24.5,84.375,2025,119,0.0
24.5,85.0,2025,119,0.01
24.5,85.625,2025,119,0.07
24.5,86.25,2025,119,0.46
24.5,86.875,2025,119,0.88
24.5,87.5,2025,119,1.12
24.5,88.125,2025,119,1.91
24.5,88.75,2025,119,7.29
24.5,89.375,2025,119,10.89
24.5,90.0,2025,119,9.51
24.5,90.625,2025,119,11.35
25.0,83.125,2025,119,0.0
25.0,83.75,2025,119,0.0
25.0,84.375,2025,119,0.0
25.0,85.0,2025,119,0.0
25.0,85.625,2025,119,0.2
25.0,86.25,2025,119,0.8
25.0,86.875,2025,119,1.14
25.0,87.5,2025,119,1.29
25.0,88.125,2025,119,1.82
25.0,88.75,2025,119,5.45
25.0,89.375,2025,119,7.55
25.0,90.0,2025,119,6.1
25.0,90.625,2025,119,6.45
25.5,83.125,2025,119,0.0
25.5,83.75,2025,119,0.02
25.5,84.375,2025,119,0.07
25.5,85.0,2025,119,0.12
25.5,85.625,2025,119,0.39
25.5,86.25,2025,119,1.25
25.5,86.875,2025,119,1.22
25.5,87.5,2025,119,1.78
25.5,88.125,2025,119,2.4
25.5,88.75,2025,119,6.0
25.5,89.375,2025,119,6.12
25.5,90.0,2025,119,3.87
25.5,90.625,2025,119,3.44
26.0,83.125,2025,119,0.07
26.0,83.75,2025,119,0.18
26.0,84.375,2025,119,0.52
26.0,85.0,2025,119,0.75
26.0,85.625,2025,119,0.87
26.0,86.25,2025,119,1.73
26.0,86.875,2025,119,1.08
26.0,87.5,2025,119,1.7
26.0,88.125,2025,119,3.73
26.0,88.75,2025,119,7.49
26.0,89.375,2025,119,5.46
26.0,90.0,2025,119,2.87
26.0,90.625,2025,119,3.18
26.5,83.125,2025,119,0.57
26.5,83.75,2025,119,1.12
26.5,84.375,2025,119,2.05
26.5,85.0,2025,119,1.78
26.5,85.625,2025,119,1.26
26.5,86.25,2025,119,1.47
26.5,86.875,2025,119,1.5
26.5,87.5,2025,119,1.26
26.5,88.125,2025,119,4.67
26.5,88.75,2025,119,6.26
26.5,89.375,2025,119,3.8
26.5,90.0,2025,119,2.19
26.5,90.625,2025,119,3.04
27.0,83.125,2025,119,1.71
27.0,83.75,2025,119,2.67
27.0,84.375,2025,119,3.31
27.0,85.0,2025,119,1.92
27.0,85.625,2025,119,1.72
27.0,86.25,2025,119,2.02
27.0,86.875,2025,119,1.52
27.0,87.5,2025,119,1.59
27.0,88.125,2025,119,4.28
27.0,88.75,2025,119,4.51
27.0,89.375,2025,119,2.67
27.0,90.0,2025,119,1.8
27.0,90.625,2025,119,2.1
27.5,83.125,2025,119,1.8
27.5,83.75,2025,119,0.68
27.5,84.375,2025,119,0.98
27.5,85.0,2025,119,1.2
27.5,85.625,2025,119,1.92
27.5,86.25,2025,119,1.91
27.5,86.875,2025,119,1.81
27.5,87.5,2025,119,1.59
27.5,88.125,2025,119,4.13
27.5,88.75,2025,119,3.9
27.5,89.375,2025,119,2.72
27.5,90.0,2025,119,2.23
27.5,90.625,2025,119,2.12
28.0,83.125,2025,119,0.66
28.0,83.75,2025,119,0.39
28.0,84.375,2025,119,0.43
28.0,85.0,2025,119,1.27
28.0,85.625,2025,119,2.12
28.0,86.25,2025,119,2.05
28.0,86.875,2025,119,1.78
28.0,87.5,2025,119,1.95
28.0,88.125,2025,119,3.31
28.0,88.75,2025,119,2.96
28.0,89.375,2025,119,2.64
28.0,90.0,2025,119,2.63
28.0,90.625,2025,119,2.44
19.0,83.125,2025,120,13.3
19.0,83.75,2025,120,12.05
19.0,84.375,2025,120,10.52
19.0,85.0,2025,120,7.48
19.0,85.625,2025,120,5.3
19.0,86.25,2025,120,5.66
19.0,86.875,2025,120,7.02
19.0,87.5,2025,120,6.4
19.0,88.125,2025,120,5.21
19.0,88.75,2025,120,4.58
19.0,89.375,2025,120,4.32
19.0,90.0,2025,120,4.17
19.0,90.625,2025,120,2.75
19.5,83.125,2025,120,9.87
19.5,83.75,2025,120,13.21
19.5,84.375,2025,120,12.17
19.5,85.0,2025,120,10.02
19.5,85.625,2025,120,6.82
19.5,86.25,2025,120,5.33
19.5,86.875,2025,120,6.28
19.5,87.5,2025,120,5.71
19.5,88.125,2025,120,5.39
19.5,88.75,2025,120,5.49
19.5,89.375,2025,120,5.54
19.5,90.0,2025,120,5.17
19.5,90.625,2025,120,4.14
20.0,83.125,2025,120,7.25
20.0,83.75,2025,120,11.16
20.0,84.375,2025,120,13.04
20.0,85.0,2025,120,13.74
20.0,85.625,2025,120,10.4
20.0,86.25,2025,120,6.49
20.0,86.875,2025,120,6.99
20.0,87.5,2025,120,6.82
20.0,88.125,2025,120,7.58
20.0,88.75,2025,120,8.37
20.0,89.375,2025,120,8.95
20.0,90.0,2025,120,9.91
20.0,90.625,2025,120,9.76
20.5,83.125,2025,120,4.37
20.5,83.75,2025,120,7.88
